movie_id,movie_title,director_id,director_name
25209,Annie Get Your Gun,21506,George Sidney
37495,Four Lions,117794,Chris Morris
29262,The House of Sand,237884,Andrucha Waddington
34769,Defendor,55587,Peter Stebbings
35032,The Pirate,13980,Vincente Minnelli
5178,The Good Heart,18823,Dagur Kári
8618,The History Boys,55476,Nicholas Hytner
3116,Midnight Cowboy,19304,John Schlesinger
9427,The Full Monty,57630,Peter Cattaneo
813,Airplane!,3415,Jerry Zucker
813,Airplane!,12936,Jim Abrahams
813,Airplane!,12987,David Zucker
352978,Chain of Command,105860,Kevin Carraway
10634,Friday,37932,F. Gary Gray
9516,Menace II Society,11447,Albert Hughes
9516,Menace II Society,11448,Allen Hughes
16288,Creepshow 2,15056,Michael Gornick
23330,The Ballad of Cable Hogue,7767,Sam Peckinpah
18900,In Cold Blood,3632,Richard Brooks
27029,The Nun's Story,4065,Fred Zinnemann
26268,Harper,30422,Jack Smight
573,Frenzy,2636,Alfred Hitchcock
310131,The Witch,138781,Robert Eggers
40505,I Got the Hook Up,258199,Michael Martin
11363,She's the One,12833,Edward Burns
3033,Gods and Monsters,15557,Bill Condon
25376,The Secret in Their Eyes,84714,Juan José Campanella
22007,Train,60099,Gideon Raff
765,Evil Dead II,7623,Sam Raimi
10615,Pootie Tang,52849,Louis C.K.
205321,Sharknado,85822,Anthony C. Ferrante
89540,The Other Conquest,937439,Salvador Carrasco
46146,Troll Hunter,135113,André Øvredal
38007,Ira & Abby,119367,Robert Cary
14256,Winter Passing,585272,Adam Rapp
540,D.E.B.S.,7312,Angela Robinson
370464,The Masked Saint,63852,Warren P. Sonoda
20055,The Betrayed,938649,Amanda Gusack
224569,Taxman,95550,Avi Nesher
395766,The Secret,582918,Nick Murphy 
39303,2:13,996070,Charles Adelman
142061,"Batman: The Dark Knight Returns, Part 2",105643,Jay Oliva
370662,Time to Choose,74058,Charles Ferguson
252360,In the Name of the King III,23799,Uwe Boll
256740,Wicked Blood,87183,Mark Young
299145,Stranded,774,"Daniel Petrie, Jr."
241766,Lords of London,1283831,Antonio Simoncini
12535,High Anxiety,14639,Mel Brooks
1667,March of the Penguins,18525,Luc Jacquet
1667,March of the Penguins,18532,Jérôme Maison
50839,Margin Call,556172,J.C. Chandor
86549,August,933320,Eldar Rapaport
13973,Choke,9048,Clark Gregg
244786,Whiplash,136495,Damien Chazelle
598,City of God,8557,Fernando Meirelles
598,City of God,8559,Kátia Lund
11129,Human Traffic,68281,Justin Kerrigan
75861,To Write Love on Her Arms,131668,Nathan Frankowski
13551,The Dead Girl,74638,Karen Moncrieff
103663,The Hunt,4453,Thomas Vinterberg
850,A Christmas Story,12698,Bob Clark
12586,Bella,72960,Alejandro Monteverde
11564,Class of 1984,67753,Mark L. Lester
301748,The Opposite Sex,55265,Jonathan Silverman
301748,The Opposite Sex,76095,Jennifer Finnigan
108346,Dreaming of Joseph Lees,231521,Eric Styles
8841,The Class,17386,Laurent Cantet
805,Rosemary's Baby,3556,Roman Polanski
11697,The Man Who Shot Liberty Valance,8500,John Ford
22051,Adam,100516,Max Mayer
436,Maria Full of Grace,5872,Joshua Marston
55347,Beginners,17439,Mike Mills
10070,Feast,62797,John Gulager
8469,Animal House,4610,John Landis
658,Goldfinger,9915,Guy Hamilton
125490,Antiviral,1081445,Brandon Cronenberg
1585,It's a Wonderful Life,2662,Frank Capra
627,Trainspotting,2034,Danny Boyle
23618,The Original Kings of Comedy,5281,Spike Lee
41436,Paranormal Activity 2,20133,Tod Williams
10162,Waking Ned,64045,Kirk Jones
1430,Bowling for Columbine,17087,Michael Moore
259943,Coming Home,607,Zhang Yimou
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,62020,Jack Sholder
11257,A Room with a View,54441,James Ivory
158015,The Purge,53120,James DeMonaco
82507,Sinister,55499,Scott Derrickson
20337,Martin Lawrence Live: Runteldat,78029,Martin Lawrence
20337,Martin Lawrence Live: Runteldat,161858,David Raynr
261,Cat on a Hot Tin Roof,3632,Richard Brooks
1685,Beneath the Planet of the Apes,18635,Ted Post
20737,Air Bud,1270,Charles Martin Smith
10991,Pokémon: Spell of the Unknown,65428,Michael Haigney
10991,Pokémon: Spell of the Unknown,65429,Kunihiko Yuyama
10225,Friday the 13th Part VI: Jason Lives,63550,Tom McLoughlin
826,The Bridge on the River Kwai,12238,David Lean
34086,Spaced Invaders,56059,Patrick Read Johnson
5854,Family Plot,2636,Alfred Hitchcock
284,The Apartment,3146,Billy Wilder
10285,Jason Goes to Hell: The Final Friday,64743,Adam Marcus
5780,Torn Curtain,2636,Alfred Hitchcock
292,Dave Chappelle's Block Party,201,Michel Gondry
223485,Slow West,1062805,John Maclean
29463,Krush Groove,77300,Michael Schultz
18065,Next Day Air,134129,Benny Boom
22013,Elmer Gantry,3632,Richard Brooks
821,Judgment at Nuremberg,4081,Stanley Kramer
53862,Trippin',161858,David Raynr
3089,Red River,11435,Howard Hawks
3089,Red River,30293,Arthur Rosson
30139,Phat Girlz,1039544,Nnegest Likké
132344,Before Midnight,564,Richard Linklater
15582,Teen Wolf Too,57436,Christopher Leitch
15158,Phantasm II,58245,Don Coscarelli
44634,Woman Thou Art Loosed,77300,Michael Schultz
30309,Real Women Have Curves,116832,Patricia Cardoso
7509,Water,4760,Deepa Mehta
10557,East Is East,65865,Damien O'Donnell
23531,Whipped,1058138,Peter M. Cohen
28005,Kama Sutra - A Tale of Love,6495,Mira Nair
40247,Please Give,56539,Nicole Holofcener
252,Willy Wonka & the Chocolate Factory,3451,Mel Stuart
24126,Warlock: The Armageddon,48965,Anthony Hickox
13982,8 Heads in a Duffel Bag,2691,Tom Schulman
16642,Days of Heaven,30715,Terrence Malick
17734,Thirteen Conversations About One Thing,145134,Jill Sprecher
18892,Jawbreaker,239418,Darren Stein
549,Basquiat,7482,Julian Schnabel
121986,Frances Ha,5656,Noah Baumbach
868,Tsotsi,13079,Gavin Hood
10683,Happiness,66605,Todd Solondz
17995,DysFunktional Family,21792,George Gallo
246403,Tusk,19303,Kevin Smith
670,Oldboy,10099,Park Chan-wook
35691,Letters to God,114614,David Nixon
35691,Letters to God,114615,Patrick Doughtie
49010,Hobo with a Shotgun,141673,Jason Eisener
317930,Compadres,1480591,Enrique Begné
11229,Freeway,55117,Matthew Bright
22488,Love's Abiding Joy,60438,Michael Landon Jr.
24469,Fish Tank,71082,Andrea Arnold
82533,Damsels in Distress,78188,Whit Stillman
50942,Creature,76418,Stuart Gillard
84174,Bachelorette,217587,Leslye Headland
34099,Brave New Girl,111944,Bobby Roth
79940,Tim and Eric's Billion Dollar Movie,132856,Tim Heidecker
79940,Tim and Eric's Billion Dollar Movie,132857,Eric Wareheim
342,Summer Storm,5192,Marco Kreuzpaintner
281230,Fort McCoy,84769,Michael Worth
281230,Fort McCoy,105363,Kate Connor
38033,Chain Letter,119419,Deon Taylor
100975,Just Looking,1206,Jason Alexander
38541,The Divide,18184,Xavier Gens
39563,The Eclipse,73289,Conor McPherson
234212,Demonic,223098,Will Canon
27404,My Big Fat Independent Movie,1271492,Philip Zlotorynski
170480,The Deported,109905,Lance Kawas
71866,Tanner Hall,564082,Francesca Gregorini
71866,Tanner Hall,564083,Tatiana von Furstenberg
192210,Open Road,228041,Márcio Garcia
180296,They Came Together,22214,David Wain
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,130051,Craig Moss
70006,Never Back Down 2: The Beatdown,64856,Michael Jai White
26039,Point Blank,19665,John Boorman
79587,Four Single Fathers,587519,Paolo Monico
176077,Enter the Dangerous Mind,930627,Youssef Delara
176077,Enter the Dangerous Mind,1158417,Victor Teran
260947,Something Wicked,57777,Darin Scott
342502,AWOL-72,130530,Christian Sesma
191229,Iguana,20921,Monte Hellman
43213,Chicago Overcoat,566314,Brian Caunter
44594,Barry Munday,131060,Chris D'Arienzo
666,Central Station,8574,Walter Salles
248,Pocketful of Miracles,2662,Frank Capra
325173,Close Range,78108,Isaac Florentine
351043,Amnesiac,41887,Michael Polish
43942,Freakonomics,19003,Heidi Ewing
43942,Freakonomics,19006,Rachel Grady
43942,Freakonomics,57492,Morgan Spurlock
43942,Freakonomics,71600,Seth Gordon
43942,Freakonomics,71797,Alex Gibney
43942,Freakonomics,84369,Eugene Jarecki
10226,High Tension,59291,Alexandre Aja
66942,Griff the Invisible,84451,Leon Ford
356483,Unnatural,117168,Hank Braxtan
10476,Hustle & Flow,53267,Craig Brewer
239,Some Like It Hot,3146,Billy Wilder
10281,Friday the 13th Part VII: The New Blood,64722,John Carl Buechler
630,The Wizard of Oz,9049,Victor Fleming
3034,Young Frankenstein,14639,Mel Brooks
13025,Diary of the Dead,14999,George A. Romero
21461,Lage Raho Munna Bhai,85675,Rajkumar Hirani
55306,Ulee's Gold,138322,Victor Nunez
17264,The Black Stallion,68212,Carroll Ballard
346081,Sardaarji,1312905,Rohit Jugraj
16016,Journey to Saturn,66879,Kresten Vestbjerg Andersen
16016,Journey to Saturn,66880,Thorbjørn Christoffersen
15875,Donovan's Reef,8500,John Ford
5900,The Dress,27875,Alex van Warmerdam
43306,A Guy Named Joe,9049,Victor Fleming
11072,Blazing Saddles,14639,Mel Brooks
9730,Friday the 13th: The Final Chapter,64195,Joseph Zito
209274,Ida,64194,Paweł Pawlikowski
26371,Maurice,54441,James Ivory
14137,Beer League,111745,Frank Sebastiano
291,Riding Giants,4319,Stacy Peralta
14139,Timecrimes,118303,Nacho Vigalondo
33106,Silver Medalist,17295,Ning Hao
8875,Timber Falls,42712,Tony Giglio
872,Singin' in the Rain,13284,Stanley Donen
872,Singin' in the Rain,13294,Gene Kelly
72914,"Fat, Sick & Nearly Dead",567558,Joe Cross
72914,"Fat, Sick & Nearly Dead",567559,Kurt Engfehr
139038,A Haunted House,1110102,Michael Tiddes
126509,2016: Obama's America,151460,John Sullivan
126509,2016: Obama's America,219861,Dinesh D'Souza
9591,That Thing You Do!,31,Tom Hanks
10676,Halloween III: Season of the Witch,11777,Tommy Lee Wallace
1687,Escape from the Planet of the Apes,9108,Don Taylor
24748,Hud,18854,Martin Ritt
181330,Kevin Hart: Let Me Explain,559968,Leslie Small
468,My Own Private Idaho,5216,Gus Van Sant
401,Garden State,5367,Zach Braff
76,Before Sunrise,564,Richard Linklater
50538,Evil Words,130358,Éric Tessier
25636,Jesus' Son,157879,Alison Maclean
19316,Saving Face,84461,Alice Wu
21074,Brick Lane,93288,Sarah Gavron
84329,Robot & Frank,836732,Jake Schreier
20,My Life Without Me,90,Isabel Coixet
157386,The Spectacular Now,930710,James Ponsoldt
13007,Religulous,6767,Larry Charles
13518,Fuel,74600,Joshua Tickell
116584,Valley of the Heart's Delight,133684,Tim Boxell
46849,Eye of the Dolphin,59975,Michael D. Sellers
40428,8: The Mormon Proposition,123990,Reed Cowan
40428,8: The Mormon Proposition,123991,Steven Greenstreet
17334,The Other End of the Line,61848,James Dodson
1698,Anatomy,15115,Stefan Ruzowitzky
20764,Sleep Dealer,91252,Alex Rivera
45132,Super,15218,James Gunn
76706,Christmas Mail,110834,John Murlowski
254472,Stung,1290942,Benni Diez
332285,Antibirth,130858,Danny Perez
49471,Get on the Bus,5281,Spike Lee
13569,Thr3e,21415,Robby Henson
7512,Idiocracy,17403,Mike Judge
356216,The Rise of the Krays,439236,Zackary Adler
11798,This Is England,70520,Shane Meadows
146631,U.F.O.,230157,Dominic Burns
43546,Bathing Beauty,21506,George Sidney
61038,Go for It!,232216,Carmen Marron
78373,"Dancer, Texas Pop. 81",77919,Tim McCanlies
17820,Show Boat,21506,George Sidney
74457,Redemption Road,16214,Mario Van Peebles
283384,The Calling,1046127,Jason Stone
19933,The Brave Little Toaster,108217,Jerry Rees
756,Fantasia,5446,David Hand
756,Fantasia,5690,James Algar
756,Fantasia,5691,Samuel Armstrong
756,Fantasia,11426,Ben Sharpsteen
756,Fantasia,11427,William Roberts
756,Fantasia,11428,Paul Satterfield
756,Fantasia,11429,Hamilton Luske
756,Fantasia,11430,Jim Handley
756,Fantasia,11431,Ford Beebe
756,Fantasia,11432,T. Hee
756,Fantasia,11434,Wilfred Jackson
756,Fantasia,226599,Norman Ferguson
433715,8 Days,1734565,Jaco Booyens
9728,Friday the 13th Part III,58712,Steve Miner
9731,Friday the 13th: A New Beginning,58822,Danny Steinmann
9916,The Last Sin Eater,60438,Michael Landon Jr.
309425,Do You Believe?,94471,Jon Gunn
14156,Impact Point,449832,Hayley Cloake
43610,The Valley of Decision,74878,Tay Garnett
360339,Eden,1413504,Shyam Madiraju
31163,Chicken Tikka Masala,107725,Harmage Singh Kalirai
297621,There's Always Woodstock,1385666,Rita Merson
16205,Jack Brooks: Monster Slayer,80006,Jon Knautz
887,The Best Years of Our Lives,10001,William Wyler
9517,Bully,51917,Larry Clark
6007,Elling,49555,Petter Næss
364083,Mi America,1523137,Robert Fontaine
8329,[REC],54525,Jaume Balagueró
8329,[REC],54526,Paco Plaza
69640,Lies in Plain Sight,116832,Patricia Cardoso
347548,Containment,1560279,Neil Mcenery-West
322443,The Timber,1388653,Anthony O'Brien
657,From Russia with Love,9855,Terence Young
28165,The Toxic Avenger Part II,78021,Lloyd Kaufman
28165,The Toxic Avenger Part II,78023,Michael Herz
11561,Sleeper,1243,Woody Allen
270303,It Follows,558929,David Robert Mitchell
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,1243,Woody Allen
595,To Kill a Mockingbird,8482,Robert Mulligan
8810,Mad Max 2: The Road Warrior,20629,George Miller
12207,The Legend of Drunken Master,26775,Liu Chia-Liang
226,Boys Don't Cry,2836,Kimberly Peirce
92182,Silent House,640,Chris Kentis
92182,Silent House,642,Laura Lau
582,The Lives of Others,8193,Florian Henckel von Donnersmarck
72213,Courageous,78040,Alex Kendrick
990,The Hustler,14875,Robert Rossen
55604,Boom Town,82413,Jack Conway
9662,The Triplets of Belleville,21768,Sylvain Chomet
20862,Smoke Signals,1232592,Chris Eyre
2771,American Splendor,72205,Shari Springer Berman
2771,American Splendor,72206,Robert Pulcini
80,Before Sunset,564,Richard Linklater
55,Amores perros,223,Alejandro González Iñárritu
11023,Thirteen,19850,Catherine Hardwicke
33667,Gentleman's Agreement,2746,Elia Kazan
39013,Winter's Bone,121873,Debra Granik
11194,Touching the Void,17350,Kevin Macdonald
43839,Alexander's Ragtime Band,37362,Henry King
1382,Me and You and Everyone We Know,16860,Miranda July
44639,Inside Job,74058,Charles Ferguson
301351,We Are Your Friends,1257827,Max Joseph
4816,Ghost Dog: The Way of the Samurai,4429,Jim Jarmusch
7873,Harsh Times,19769,David Ayer
331190,Captive,52094,Jerry Jameson
15186,Full Frontal,1884,Steven Soderbergh
17994,Witchboard,82579,Kevin Tenney
1378,Shortbus,17114,John Cameron Mitchell
8885,Waltz with Bashir,56198,Ari Folman
12901,No End in Sight,74058,Charles Ferguson
250124,The Diary of a Teenage Girl,177532,Marielle Heller
14284,In the Shadow of the Moon,86662,David Sington
57120,Meek's Cutoff,56383,Kelly Reichardt
12228,Inside Deep Throat,16957,Fenton Bailey
12228,Inside Deep Throat,16958,Randy Barbato
22617,Dinner Rush,89467,Bob Giraldi
55561,Clockwatchers,145134,Jill Sprecher
42889,The Virginity Hit,120246,Huck Botko
42889,The Virginity Hit,120247,Andrew Gurland
10656,Subway,59,Luc Besson
24363,House of D,12640,David Duchovny
13121,Teeth,57055,Mitchell Lichtenstein
24746,Six-String Samurai,116653,Lance Mungia
12109,It's All Gone Pete Tong,71280,Michael Dowse
27023,Saint John of Las Vegas,223909,Hue Rhodes
22913,24 7: Twenty Four Seven,70520,Shane Meadows
273899,Stonewall,6046,Roland Emmerich
67373,This Thing of Ours,1736589,Danny Provenzano
171759,The Lost Medallion: The Adventures of Billy Stone,1062889,Bill Muir
206296,The Last Five Years,2163,Richard LaGravenese
35219,The Missing Person,114004,Noah Buschel
28260,Return of the Living Dead 3,27992,Brian Yuzna
7515,London,52856,Hunter Richards
13075,Sherrybaby,96222,Laurie Collyer
335866,Circle,1454563,Aaron Hann
335866,Circle,1454564,Mario Miscione
13510,Eden Lake,63306,James Watkins
215881,Plush,19850,Catherine Hardwicke
18238,Lesbian Vampire Killers,82822,Phil Claydon
22600,Gangster's Paradise: Jerusalema,88970,Ralph Ziman
12612,Freeze Frame,73112,John Simpson
50698,Grave Encounters,1310518,Colin Minihan
50698,Grave Encounters,1375066,Stuart Ortiz
115210,Stitches,78545,Conor McMahon
34335,Nine Dead,112289,Chris Shadley
459488,"To Be Frank, Sinatra at 100",1253596,Simon Napier-Bell
11302,Bananas,1243,Woody Allen
119458,Supercapitalist,1070340,Simon Yin
20406,Rockaway,86037,Jeff Crook
20406,Rockaway,86038,Josh Crook
3766,The Lady from Shanghai,40,Orson Welles
18616,No Man's Land: The Rise of Reeker,30870,Dave Payne
18808,Highway,40508,James Cox
95755,Small Apartments,71329,Jonas Åkerlund
198062,Coffee Town,68574,Brad Copeland
188652,The Ghastly Love of Johnny X,1031972,Paul Bunnell
174311,All Is Bright,17246,Phil Morrison
12602,The Torture Chamber of Dr. Sadism,33542,Harald Reinl
153795,Straight A's,40508,James Cox
17768,A Funny Thing Happened on the Way to the Forum,10586,Richard Lester
13516,Slacker Uprising,17087,Michael Moore
98549,The Legend of Hell's Gate: An American Conspiracy,1018660,Tanner Beard
312793,The Walking Deceased,1434686,Scott Dow
309919,The Curse of Downers Grove,33349,Derick Martini
299553,Shark Lake,1378892,Jerry Dugan
21309,River's Edge,15858,Tim Hunter
32235,Northfork,41887,Michael Polish
329540,The Marine 4: Moving Target,228177,William Kaufman
26388,Buried,95320,Rodrigo Cortés
49020,Submarine,98103,Richard Ayoade
159037,The Square,115892,Jehane Noujaim
12838,One to Another,1642,Jean-Marc Barr
12838,One to Another,66022,Pascal Arnold
157293,ABCD (Any Body Can Dance),1170143,Remo D'Souza
14048,Man on Wire,76998,James Marsh
356987,Abandoned,1108711,John Laing
295886,Brotherly Love,121473,Jamal Hill
38358,The Last Exorcism,120245,Daniel Stamm
33511,Nowhere Boy,1137903,Sam Taylor-Johnson
702,A Streetcar Named Desire,2746,Elia Kazan
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,240,Stanley Kubrick
542,The Crime of Padre Amaro,7348,Carlos Carrera
84175,Beasts of the Southern Wild,223516,Benh Zeitlin
1705,Battle for the Planet of the Apes,18669,J. Lee Thompson
62677,Songcatcher,94831,Maggie Greenwald
50875,Higher Ground,21657,Vera Farmiga
260778,Vaalu,588015,Vijay Chandar
58492,The Greatest Movie Ever Sold,57492,Morgan Spurlock
44562,Ed and His Dead Mother,196769,Jonathan Wacks
37232,Travellers and Magicians,115309,Khyentse Norbu
4929,Hang 'em High,18635,Ted Post
36334,Deadline - U.S.A.,3632,Richard Brooks
9783,Sublime,41621,Tony Krantz
386826,A Beginner's Guide to Snuff,94917,Mitchell Altieri
205126,Independence Daysaster,1187609,W.D. Hogan
98557,Dysfunctional Friends,1018699,Corey Grant
104,Run Lola Run,1071,Tom Tykwer
10894,May,51534,Lucky McKee
246449,Against the Wild,115585,Richard Boddington
32579,Under the Same Moon,437833,Patricia Riggen
1688,Conquest of the Planet of the Apes,18669,J. Lee Thompson
1999,In the Bedroom,5010,Todd Field
43947,I Spit on Your Grave,88039,Steven R. Monroe
24066,"Happy, Texas",942084,Mark Illsley
9709,My Summer of Love,64194,Paweł Pawlikowski
191714,The Lunchbox,1117026,Ritesh Batra
25312,Yes,57206,Sally Potter
34106,You Can't Take It With You,2662,Frank Capra
11426,From Here to Eternity,4065,Fred Zinnemann
13909,She Wore a Yellow Ribbon,8500,John Ford
206284,Grace Unplugged,1156260,Brad J. Silverman
27455,Foolish,54827,Dave Meyers
66468,N-Secure,155747,David M. Matthews
7973,Caramel,53431,Nadine Labaki
283686,Out of the Dark,1346215,Lluís Quílez
15976,The Bubble,160,Eytan Fox
592,The Conversation,1776,Francis Ford Coppola
74084,Dil Jo Bhi Kahey...,231345,Romesh Sharma
1651,Mississippi Mermaid,1650,François Truffaut
25428,I Love Your Work,6163,Adam Goldberg
298584,Cabin Fever,22239,Travis Zariwny
10758,Waitress,66496,Adrienne Shelly
11690,Bloodsport,70250,Newt Arnold
3083,Mr. Smith Goes to Washington,2662,Frank Capra
9344,Kids,51917,Larry Clark
10707,The Squid and the Whale,5656,Noah Baumbach
15647,Kissing Jessica Stein,76247,Charles Herman-Wurmfeld
308529,Kickboxer: Vengeance,57082,John Stockwell
4174,Spellbound,2636,Alfred Hitchcock
20156,Exotica,56205,Atom Egoyan
9464,Buffalo '66,22461,Vincent Gallo
49018,Insidious,2127,James Wan
13820,Repo Man,31493,Alex Cox
18079,Nine Queens,74907,Fabián Bielinsky
127918,The Gatekeepers,1085923,Dror Moreh
17113,The Ballad of Jack and Rose,41670,Rebecca Miller
129139,The To Do List,1088647,Maggie Carey
507,Killing Zoe,8297,Roger Avary
4012,The Believer,30458,Henry Bean
14054,Snow Angels,64141,David Gordon Green
323271,Unsullied,1501366,Simeon Rice
10972,Session 9,37948,Brad Anderson
13066,I Want Someone to Eat Cheese With,60074,Jeff Garlin
66025,Mooz-lum,550858,Qasim Basir
11908,Hatchet,70890,Adam Green
3082,Modern Times,13848,Charlie Chaplin
39541,Stolen Summer,285452,Pete Jones
1961,My Name Is Bruce,11357,Bruce Campbell
51820,The Salon,66116,Mark Brown
291362,Road Hard,76245,Adam Carolla
291362,Road Hard,76248,Kevin Hench
30082,Forty Shades of Blue,53708,Ira Sachs
72913,Amigo,102445,John Sayles
23963,Pontypool,55189,Bruce McDonald
29406,Trucker,105313,James Mottern
104755,The Lords of Salem,16848,Rob Zombie
253306,Housebound,1288796,Gerard Johnstone
29595,Wal-Mart: The High Cost of Low Price,51521,Robert Greenwald
46729,Fetching Cody,1375378,David Ray
294600,Last I Heard,991853,David Rodriguez
137347,Closer to the Moon,55520,Nae Caranfil
290370,Mutant World,52044,David Winning
426469,Growing Up Smith,1002001,Frank Lotito
356841,Checkmate,1169157,Timothy Woodward Jr.
301325,#Horror,61111,Tara Subkoff
347755,Wind Walkers,70076,Russell Friedenberg
408,Snow White and the Seven Dwarfs,5446,David Hand
44413,The Holy Girl,56208,Lucrecia Martel
39209,Shalako,64114,Edward Dmytryk
48463,Incident at Loch Ness,11011,Zak Penn
394047,The Dog Lover,474199,Alex Ranarivelo
312791,GirlHouse,80006,Jon Knautz
312791,GirlHouse,80013,Trevor Matthews
266034,The Blue Room,8789,Mathieu Amalric
280381,House at the End of the Drive,22012,David Worth
2661,Batman,27728,Leslie H. Martinson
100,"Lock, Stock and Two Smoking Barrels",956,Guy Ritchie
218500,The Ballad of Gregorio Cortez,86293,Robert M. Young
309,The Celebration,4453,Thomas Vinterberg
27845,Trees Lounge,884,Steve Buscemi
25784,Journey from the Fall,143430,Ham Tran
52790,The Basket,39822,Rich Cowan
100275,Eddie: The Sleepwalking Cannibal,1024216,Boris Rodriguez
295914,Queen of the Mountains,1372345,Sadyk Sher-Niyaz
42033,Def-Con 4,144430,Paul Donovan
42033,Def-Con 4,1109245,Digby Cook
19187,The Hebrew Hammer,557818,Jonathan Kesselman
46415,Neal 'n' Nikki,631226,Arjun Sablok
38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,130051,Craig Moss
27588,Forget Me Not,971918,Tyler Oliver
223,Rebecca,2636,Alfred Hitchcock
9725,Friday the 13th Part 2,58712,Steve Miner
28580,The Lost Weekend,3146,Billy Wilder
23730,C.H.U.D.,90525,Douglas Cheek
84197,Filly Brown,133790,Michael D. Olmos
84197,Filly Brown,930627,Youssef Delara
46256,The Lion of Judah,932013,Deryck Broom
19997,Niagara,37360,Henry Hathaway
43266,How Green Was My Valley,8500,John Ford
278316,Da Sweet Blood of Jesus,5281,Spike Lee
1412,"Sex, Lies, and Videotape",1884,Steven Soderbergh
176,Saw,2127,James Wan
39939,Super Troopers,52049,Jay Chandrasekhar
357834,The Algerian,1504620,Giovanni Zelko
215924,The Amazing Catfish,1200528,Claudia Sainte-Luce
480,Monsoon Wedding,6495,Mira Nair
14295,You Can Count on Me,30711,Kenneth Lonergan
11219,The Trouble with Harry,2636,Alfred Hitchcock
20770,But I'm a Cheerleader,59466,Jamie Babbit
176124,Home Run,55441,David Boyd
500,Reservoir Dogs,138,Quentin Tarantino
60400,The Blue Bird,80570,Walter Lang
429,"The Good, the Bad and the Ugly",4385,Sergio Leone
310569,The Second Mother,550280,Anna Muylaert
98369,Blue Like Jazz,440517,Steve Taylor
89750,"Pink Ribbons, Inc.",135534,Léa Pool
49951,Certifiably Jonathan,233519,James David Pasternak
86331,Desire,128712,Laurent Bouhnik
355629,The Blade of Don Juan,1499089,Tom Sanchez
16433,Grand Theft Parsons,108497,David Caffrey
15544,Extreme Movie,66514,Adam Jay Epstein
15544,Extreme Movie,66517,Andrew Jacobson
43884,The Charge of the Light Brigade,4109,Michael Curtiz
107315,Below Zero,1041549,Justin Thomas Ostensen
13064,Airborne,12523,Rob Bowman
59917,Cotton Comes to Harlem,15531,Ossie Davis
157422,The Wicked Within,204325,Jay Alaimo
310933,Bleeding Hearts,479587,Dylan Bank
7553,Waiting...,52941,Rob McKittrick
12877,Dead Man's Shoes,70520,Shane Meadows
39895,From a Whisper to a Scream,31621,Jeff Burr
55616,Dracula: Pages from a Virgin's Diary,97579,Guy Maddin
29697,Faith Like Potatoes,93916,Regardt van den Bergh
50037,Beyond the Black Rainbow,1044250,Panos Cosmatos
94329,The Raid,142013,Gareth Evans
53502,The Dead Undead,24528,Matthew R. Anderson
53502,The Dead Undead,92490,Edward Conna
202604,The Vatican Exorcisms,1184745,Joe Marino
289,Casablanca,4109,Michael Curtiz
27374,Lake Mungo,97591,Joel Anderson
26815,Rocket Singh: Salesman of the Year,76447,Shimit Amin
811,Silent Running,12112,Douglas Trumbull
1366,Rocky,16513,John G. Avildsen
244776,The Sleepwalker,1280031,Mona Lerche
5769,Tom Jones,32765,Tony Richardson
277685,Unfriended,86688,Levan Gabriadze
103,Taxi Driver,1032,Martin Scorsese
11298,The Howling,4600,Joe Dante
646,Dr. No,9855,Terence Young
93856,Chernobyl Diaries,999812,Bradley Parker
9003,Hellraiser,31211,Clive Barker
347126,God's Not Dead 2,937340,Harold Cronk
10092,Cry_Wolf,55075,Jeff Wadlow
10643,Godzilla 2000,50651,Takao Okawara
46705,Blue Valentine,139098,Derek Cianfrance
546,Transamerica,7426,Duncan Tucker
76487,The Devil Inside,62768,William Brent Bell
5722,Beyond the Valley of the Dolls,4590,Russ Meyer
39833,Love Me Tender,89216,Robert D. Webb
1781,An Inconvenient Truth,19012,Davis Guggenheim
18712,Sands of Iwo Jima,93905,Allan Dwan
7944,Shine a Light,1032,Martin Scorsese
171424,The Green Inferno,16847,Eli Roth
361475,Departure,1521130,Andrew Steggall
113947,The Sessions,168330,Ben Lewin
18570,"Food, Inc.",95687,Robert Kenner
83860,October Baby,909318,Andrew Erwin
83860,October Baby,930212,Jon Erwin 
41469,Next Stop Wonderland,37948,Brad Anderson
244772,The Skeleton Twins,303056,Craig Johnson
50837,Martha Marcy May Marlene,527607,Sean Durkin
248774,Obvious Child,1284099,Gillian Robespierre
10183,Frozen River,64131,Courtney Hunt
159014,20 Feet from Stardom,228643,Morgan Neville
32456,Two Girls and a Guy,56381,James Toback
49963,Walking and Talking,56539,Nicole Holofcener
13508,Who Killed the Electric Car?,74589,Chris Paine
22597,The Broken Hearts Club: A Romantic Comedy,88967,Greg Berlanti
9707,Bubba Ho-tep,58245,Don Coscarelli
37532,Slam,82286,Marc Levin
26791,Brigham City,114925,Richard Dutcher
56666,Fiza,224751,Khalid Mohammed
8675,Orgazmo,34517,Trey Parker
13132,All the Real Girls,64141,David Gordon Green
46989,Blue Car,74638,Karen Moncrieff
192132,Palo Alto,1193602,Gia Coppola
